"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000102976",1301.00198409336,-0.184691957335052,0.0772987535696166,-2.38932646137321,0.0168792960665254,0.0364857854901834
"ENSMUSG00000094410",447.617082328887,-0.227493341935785,0.0966384325057802,-2.35406696939313,0.0185692652798955,0.0397499493558864
"ENSMUSG00000051998",13589.7585362345,-0.225042005877554,0.0871240598834547,-2.5830064184175,0.0097943500847133,0.0225395048212021
"ENSMUSG00000026463",10533.2832331309,-0.719932424592598,0.0998497354699358,-7.21015855679823,5.588676323637e-13,5.89496380739064e-12
"ENSMUSG00000020423",17451.253571562,-0.446456251139929,0.142563903949028,-3.1316219517919,0.00173843569632608,0.00479026477937988
"ENSMUSG00000026450",60.8083935572144,-0.259155856371486,0.272327438758804,-0.951633289515919,0.341282992515832,0.457875419631294
"ENSMUSG00000064246",2.64402391484349,0.729746763061542,1.5392585307782,0.474089796138797,0.635435874688401,0.732771008291223
"ENSMUSG00000026458",154.150120538671,0.266039958749542,0.295541723712293,0.900177326598153,0.368025890239525,0.485836513810187
"ENSMUSG00000042305",3070.2547821069,0.14073695040154,0.0603476728072685,2.33210236376488,0.0196953067366649,0.0418642732444939
"ENSMUSG00000026456",1144.00018680198,0.388620267862919,0.0716173428492036,5.42634301137353,5.75203703840698e-08,3.37049703769628e-07
"ENSMUSG00000026457",6809.53520833628,0.0401769778234081,0.0254705218857819,1.57739122910692,0.114705532337466,0.189511856273516
"ENSMUSG00000026455",1355.21034489635,-0.053581128581471,0.0758512161091578,-0.706397752467965,0.479940818182401,0.595093612721745
"ENSMUSG00000042229",2418.20210398945,-0.234877192629402,0.059756189019266,-3.93059190159659,8.47369958891759e-05,0.00030044739623908
"ENSMUSG00000042207",2813.43912195549,0.408235864958758,0.0604776664430312,6.75019207864624,1.47649556631821e-11,1.35542292988012e-10
"ENSMUSG00000026452",9.19591359564664,-0.0658315870906045,0.455017420314863,-0.144679267543318,0.884964109013404,0.921591705687593
"ENSMUSG00000073557",1689.62926346896,0.089947022624085,0.072960747642933,1.2328138832168,0.217645210432672,0.321763371286426
"ENSMUSG00000026429",800.909143048688,-0.0843939822065825,0.0996003533637454,-0.847326132452276,0.396813364634082,0.514792220035306
"ENSMUSG00000042793",7.60240420403012,1.74201517498476,0.763404553420936,2.28190304495633,0.0224950650389092,0.0470950587621779
"ENSMUSG00000031506",13018.2599239748,0.41977647380175,0.0317167488561125,13.2351671889867,5.49742695603251e-40,2.95282007457533e-38
"ENSMUSG00000026426",2374.72415821556,-0.460885132067234,0.0585294684210032,-7.87441171944501,3.42349833005556e-15,4.35396550842582e-14
"ENSMUSG00000003051",0.781283366410912,1.73869679791119,2.38547762118866,0.72886736914548,0.466082796816453,NA
"ENSMUSG00000041926",3910.09300587954,0.0421192966942319,0.0542450939231126,0.776462784891332,0.437475786063589,0.554375113486587
"ENSMUSG00000062580",1793.34757564712,0.138728031831997,0.0582054111210196,2.3834215609878,0.0171525394373746,0.0369888261471972
"ENSMUSG00000041889",6.41775510169435,-0.118124661337804,0.651880178884129,-0.181206094561743,0.856205811026337,0.901247353691169
"ENSMUSG00000041879",5554.86553327391,0.0118354802582371,0.0491738906354106,0.24068626877602,0.809798282096615,0.868698452411139
"ENSMUSG00000009418",544.895035859692,-1.19716876617167,0.592862261535094,-2.01930337591712,0.0434556972269976,0.0831615219074331
"ENSMUSG00000026421",5432.30566278798,0.356675170516645,0.0344755584683548,10.345740181237,4.37522151466498e-25,1.08999145201695e-23
"ENSMUSG00000041801",67.2343574948455,-0.786390831801772,0.169311987406172,-4.644625840433,3.40693334041492e-06,1.54136258384901e-05
"ENSMUSG00000026418",5.9460275255662,3.04843086875459,0.923017503730072,3.30267937112282,0.000957658181815419,0.00278365927460337
"ENSMUSG00000041782",361.931903692603,3.18405985667556,0.286475564967243,11.1145949115752,1.06533023686153e-28,3.20806304130052e-27
"ENSMUSG00000026414",12.2406694621877,2.16590061302782,0.644161026848843,3.36235897974632,0.000772795872433378,0.00228071040141547
"ENSMUSG00000051985",3.13101020405439,3.91273917581925,1.47012409147205,2.6615026571678,0.00777927269069543,0.0183283004271214
"ENSMUSG00000026411",625.205633850459,0.570144685613535,0.10140351442865,5.62253378323196,1.88176751752143e-08,1.17878960247713e-07
"ENSMUSG00000026407",191.866485509284,0.343684491822384,0.146661109752834,2.34339213989034,0.0191092866416185,0.0407788623218646
"ENSMUSG00000041642",49383.6575148513,-0.170671773434166,0.0628202934055999,-2.71682547440876,0.00659113534623134,0.0158143397892232
"ENSMUSG00000087230",0.999300086361888,-0.0352231692403298,1.48803567685558,-0.0236709171615838,0.981115104246485,NA
"ENSMUSG00000041605",9.2790844880409,1.2090899863216,0.777289289936542,1.55552122224701,0.119821984253555,0.196422467044221
"ENSMUSG00000052759",21.1250877153554,-0.310333559880091,0.688937096321245,-0.450452677809332,0.652384068718763,0.747114721138053
"ENSMUSG00000041570",1961.71877871697,0.009236536844775,0.061084016559052,0.151210371633727,0.879809768989758,0.91805446203416
"ENSMUSG00000026404",626.400105339205,0.231783858415137,0.0904674052699185,2.56207036914109,0.0104050234031084,0.0238145798559811
"ENSMUSG00000041498",1907.1714140722,-0.34762518601987,0.0660477489583184,-5.26324048135614,1.41538247394507e-07,7.87611988715872e-07
"ENSMUSG00000041483",3608.52413813145,0.205623837036304,0.0580576048506107,3.54172097807685,0.000397525731215477,0.00124150974241667
"ENSMUSG00000026395",171597.283600708,-0.288345668040667,0.0843956828385717,-3.41659263059939,0.000634100873263909,0.00190192592620365
"ENSMUSG00000026394",62.259398457386,-0.0687374288154827,0.452923237872978,-0.151763970288405,0.879373100445405,0.917725255094843
"ENSMUSG00000026393",10097.9839053399,0.000673360629315607,0.0804238599986449,0.0083726474870387,0.993319671887003,0.995093457015373
"ENSMUSG00000019230",1.38350314533922,0.905833706807066,2.18002068642629,0.415516106084296,0.677764127154051,0.768132677441258
"ENSMUSG00000079283",167.168800776274,0.290419755578259,0.141468064480718,2.05289975970402,0.0400823003428112,0.0775682385706608
"ENSMUSG00000056268",5901.28713318222,-0.595835033451632,0.0433400633281831,-13.7479040798764,5.24264070582065e-43,3.17641115084261e-41
"ENSMUSG00000033964",1743.57591931517,-0.238464737489881,0.0641103557963024,-3.71959778616038,0.00019954028372359,0.000660353217732405
"ENSMUSG00000033952",3253.87409654112,-0.154418241099879,0.0718394827649841,-2.1494898787766,0.0315955875472152,0.0631619855586207
"ENSMUSG00000026365",2.82756336000104,0.623004864227909,0.923045238086263,0.674945104011994,0.499710642897654,0.6132315569935
"ENSMUSG00000026361",4098.18548864363,-0.149312133046694,0.0681389422326811,-2.19128927092561,0.0284308659791209,0.057649575232362
"ENSMUSG00000033849",36.5559868811384,-0.461149199715776,0.266699531828905,-1.72909639755804,0.0837918438103783,0.145666826373901
"ENSMUSG00000018196",1338.34450528308,0.0423474313299465,0.0643414793694308,0.658166889306343,0.510430898320129,0.622804641280409
"ENSMUSG00000018199",286.750721646194,-0.477034878502081,0.140131456174959,-3.40419554269448,0.00066359230248708,0.00198253108595105
"ENSMUSG00000018189",2071.32044591007,-0.114274018030819,0.0755890767577462,-1.51177951805198,0.130589961606183,0.211171789094571
"ENSMUSG00000026360",10856.4031159942,-0.384170702591821,0.0862730355027738,-4.45296378356212,8.46930442710709e-06,3.58938316053137e-05
"ENSMUSG00000051079",1.6353870385106,-0.332366854973542,1.85421931692879,-0.17924894425329,0.857742234052664,0.902203610343648
"ENSMUSG00000026358",24902.2141544015,-1.85782250445858,0.0515578721909932,-36.0337311356912,2.48000634468014e-284,3.75646561028701e-281
"ENSMUSG00000026357",29.6227573279224,-1.8636140235817,0.345303259052463,-5.39703572070415,6.77509035001463e-08,3.92887800657242e-07
"ENSMUSG00000056220",16.6219384708926,-0.448286381851368,0.432878773039913,-1.03559335724238,0.300391892309052,0.415376665401243
"ENSMUSG00000032487",98.6090581035904,-1.24166409730978,0.217614683745145,-5.70579188840002,1.15803420776335e-08,7.46097156316099e-08
"ENSMUSG00000006010",1577.17448710639,-0.204555201453314,0.100510929188387,-2.03515381964003,0.0418353980645396,0.0804878412909413
"ENSMUSG00000006005",26015.8248758106,-0.197611592053221,0.0679784383038803,-2.90697457876053,0.00364942854086171,0.00935328157503084
"ENSMUSG00000006014",222.308907868372,-0.313376681308258,0.164119548857002,-1.9094415229066,0.0562051585823849,0.103859892283443
"ENSMUSG00000066842",1.44267446870681,-0.562768253166404,1.52880809140299,-0.36810915400765,0.712791845496535,0.795744257350826
"ENSMUSG00000023150",19178.7827881756,0.176577208799344,0.115375049284552,1.5304626944414,0.125902240751673,0.204837942069344
"ENSMUSG00000052748",1813.34925376497,-0.411889536075614,0.0600643185160867,-6.85747455813221,7.00885019306096e-12,6.66434738696135e-11
"ENSMUSG00000053286",3355.59075171713,0.0582830848445983,0.0496565494720464,1.17372401957587,0.240505586092056,0.34869237302548
"ENSMUSG00000026484",4517.21558480544,-0.0116442072948622,0.0979935267480304,-0.118826290687576,0.905412979291014,0.935937377828499
"ENSMUSG00000026483",8079.1596591471,-0.617987909898975,0.0507414050104805,-12.1791643288421,4.0137327550707e-34,1.5832294281525e-32
"ENSMUSG00000043019",3388.32481505052,-0.343982441235441,0.0903440963969431,-3.80747005010812,0.00014039573585963,0.00047788184518333
"ENSMUSG00000032666",1977.36927531695,-1.50884815206562,0.299556848124578,-5.0369342631023,4.73047148041545e-07,2.44798262773669e-06
"ENSMUSG00000014980",377.449088407733,0.220263979009686,0.0933099705403829,2.3605620892824,0.0182472634752867,0.039126741203308
"ENSMUSG00000032649",4.76525349956761,-1.50016866785264,0.977272648458987,-1.53505643508819,0.12476996614019,0.203235904626892
"ENSMUSG00000026482",96.6513222572775,-0.689141672087099,0.233033972512364,-2.95725839738039,0.00310387886571214,0.00809055543259624
"ENSMUSG00000008475",22181.6321898977,-0.298194650968427,0.0483039382118535,-6.1732989484334,6.68795815041574e-10,5.02741945927282e-09
"ENSMUSG00000026480",125.030559830032,-0.649862827209999,0.289766113293309,-2.24271506362164,0.0249151946239487,0.0514506411682279
"ENSMUSG00000042772",11342.4285700695,-0.0990099912959704,0.0338539444783908,-2.92462201440571,0.00344874848055395,0.00889766534405565
"ENSMUSG00000042751",517.29638486924,-0.865607462151107,0.249250130026348,-3.47284658210451,0.000514969635192591,0.00157136282519383
"ENSMUSG00000026479",42.9561200314195,-1.00166042281523,0.306345949300673,-3.26970350057451,0.00107660266609928,0.00309965797061504
"ENSMUSG00000026478",3284.35373770372,-1.08789899639526,0.0752789045867486,-14.4515784650082,2.45005909918903e-47,1.77564809451752e-45
"ENSMUSG00000042708",18.7384805326021,-0.082497746253471,0.381465767452024,-0.216265136461679,0.828781083077542,0.881817017798225
"ENSMUSG00000042699",19201.175935693,-0.158886225513112,0.0966515715992263,-1.64390731453335,0.100195349040717,0.169381579455328
"ENSMUSG00000042684",4.86323011155588,-1.37922096737221,1.37420416514553,-1.00365069642046,0.315547009425283,0.431176414232274
"ENSMUSG00000042671",35.2807649178422,2.07469903208794,0.41696551897302,4.9757088720379,6.50092914433714e-07,3.29219571211216e-06
"ENSMUSG00000026475",3339.99155422936,0.787646785606501,0.0363329523371588,21.6785792218969,3.26813178949773e-104,8.68463021324949e-102
"ENSMUSG00000066800",3535.02402168163,-0.639232804490817,0.052497951733956,-12.1763379975329,4.1552354344368e-34,1.62633982236212e-32
"ENSMUSG00000042641",1.26460607983786,1.3290549570082,2.52513493690927,0.526330271535884,0.598658753811993,NA
"ENSMUSG00000045968",28.9731758032618,-0.575590710780256,0.315021385449693,-1.82714805205558,0.0676775120326595,0.121415524666433
"ENSMUSG00000043282",0.949343043497459,-0.0264744711441573,2.18088142743102,-0.0121393445838745,0.990314442262095,NA
"ENSMUSG00000047053",1.1327867605314,0.188159685523581,1.77111196106312,0.106238165435141,0.915393390637616,NA
"ENSMUSG00000026473",5675.14795428371,-0.522393166868797,0.0707647416166683,-7.38211084975897,1.55799388062659e-13,1.731396427722e-12
"ENSMUSG00000004110",407.573646397284,-0.426145166167749,0.169260716520436,-2.51768499465319,0.0118128916798702,0.0266185466044323
"ENSMUSG00000056708",11101.0207916164,-0.0789459720866981,0.137838215634216,-0.572743717868479,0.566818231957397,0.672483415012039
"ENSMUSG00000026471",1036.4593460906,0.156099971758238,0.0579951350051744,2.69160459311476,0.00711091970340819,0.0169327308202364
"ENSMUSG00000026470",4558.14478427816,0.67044140352688,0.039609205768762,16.9264036103351,2.87412949523425e-64,3.45511424319946e-62
"ENSMUSG00000033722",21.9685137308214,0.350280141336287,0.345622780250753,1.0134752723248,0.310833201483162,0.426196297896755
"ENSMUSG00000026469",3301.37994949735,-0.227147685362754,0.0505426285362326,-4.49418029772468,6.98384389859573e-06,2.99757108336723e-05
"ENSMUSG00000033701",1801.85446682684,0.31132874073761,0.0794499110636978,3.91855367198595,8.90818948165584e-05,0.000314454313863064
"ENSMUSG00000026468",1.18943137050669,-1.24000399173326,2.05311874542802,-0.603961166150062,0.545869461016837,NA
"ENSMUSG00000033684",2826.01317892534,0.165630744376103,0.0513785447698361,3.2237336638881,0.00126531022027118,0.00358571635293688
"ENSMUSG00000033671",11731.9148146713,-0.323231895729934,0.062189975439923,-5.19749193408484,2.01995301953378e-07,1.09742569536865e-06
"ENSMUSG00000026466",6474.8436523651,-0.140460639981474,0.0456424949037681,-3.07740933701409,0.00208808346461661,0.00566306181531741
"ENSMUSG00000050565",6858.17029113712,-0.0173323034264988,0.0372651395953556,-0.465107701586579,0.641854330982008,0.737981444617009
"ENSMUSG00000015484",1.191453701144,1.65808366466171,2.14239315986172,0.773939954498704,0.438966300623635,NA
"ENSMUSG00000060985",1.067037029488,2.19728815010863,2.62229031795909,0.837927110915303,0.402071641390499,NA
"ENSMUSG00000026602",1.00195513116498,-3.40672078791118,2.62563067552869,-1.29748666469446,0.194463790524892,NA
"ENSMUSG00000026601",27.658028871502,0.0286310683919954,0.420331243488674,0.0681154894753069,0.945693700176266,0.963173627049109
"ENSMUSG00000078193",10130.7300461542,0.292865953413969,0.0979225822364449,2.99079075250295,0.002782560917906,0.00734276136298295
"ENSMUSG00000026600",2822.80960428328,-0.000838883461768717,0.0433449885054847,-0.0193536436550806,0.984558990478168,0.989392624479056
"ENSMUSG00000101523",3415.22472547777,0.0413468419691538,0.0403918371150202,1.02364351122268,0.306003685654469,0.421099102989756
"ENSMUSG00000026596",3423.72700030944,0.128621313135636,0.0832283046024924,1.54540349884508,0.122248694538885,0.199816658700819
"ENSMUSG00000060519",1532.44520889639,0.547368398580111,0.0439821698562806,12.4452340657301,1.48448553602037e-35,6.28086659611745e-34
"ENSMUSG00000033557",2932.87524280638,0.28857820210241,0.0471491239787087,6.12054218086266,9.32574913380289e-10,6.91081810810726e-09
"ENSMUSG00000026594",1560.94705791828,0.953475472495375,0.0611171040544083,15.60079600052,7.18921187573972e-55,6.59969650192907e-53
"ENSMUSG00000033544",24.590446703861,0.444401832934878,0.359010925581354,1.23785044205897,0.215771520885652,0.319668547227599
"ENSMUSG00000026592",3.22306130179393,0.72994481723275,1.00883522950322,0.723552068648711,0.469340776781744,0.585159663010378
"ENSMUSG00000070565",41.8423862841235,0.146571873561129,0.270512469708264,0.541830377428444,0.587935362584908,0.690881065715563
"ENSMUSG00000033488",77.8304770943569,0.862992856728888,0.18959281641087,4.55182254826935,5.31831845502548e-06,2.3322689530478e-05
"ENSMUSG00000026589",65.0798918691847,0.265943019577455,0.374995080876873,0.709190688463393,0.478206151074173,0.593379910733227
"ENSMUSG00000073530",2.08441473596394,0.412571262036231,1.65033997010034,0.249991680205835,0.802593782639128,0.864028999689756
"ENSMUSG00000040782",2185.2999855104,-0.0319533770712514,0.0494109068337457,-0.646686715926219,0.517834722298704,0.629707975165259
"ENSMUSG00000015829",3.56975215666118,0.797325139083621,1.26871535861556,0.628450766099083,0.529708689633728,0.640752078093123
"ENSMUSG00000090394",10314.9690841021,-0.517002972445653,0.0995701613939155,-5.19234844262537,2.0765789595036e-07,1.12738141575631e-06
"ENSMUSG00000026725",24.6695860140812,-0.308727907151179,0.288163957915351,-1.07136197526086,0.284006703260727,0.396996081052993
"ENSMUSG00000058267",1068.79310860685,-0.0196123690630875,0.0745704537284915,-0.263004555859289,0.792547067634546,0.857234392563587
"ENSMUSG00000014226",4824.3379947189,-0.0372167572798373,0.0640365345493705,-0.581180064501213,0.561119102088752,0.668076641985406
"ENSMUSG00000026721",11003.0963531671,0.204604867249213,0.0617128711555264,3.31543263857512,0.000915013906422273,0.00266892271145353
"ENSMUSG00000040423",7364.40460567177,-0.28057218598257,0.0503551850272541,-5.57186287431401,2.52029763321035e-08,1.5537219475066e-07
"ENSMUSG00000026715",110.993662494153,0.703711331345653,0.182075680927791,3.86493862200487,0.000111117138574045,0.000385323099354638
"ENSMUSG00000043467",2574.28986752685,-0.11471358938834,0.0967733664434954,-1.18538388819324,0.235865699093549,0.34332670999135
"ENSMUSG00000026709",1111.28307059252,0.0825234409782307,0.048662706118939,1.69582515153454,0.0899189977865873,0.154527236155371
"ENSMUSG00000026708",1746.38223041474,-0.312253716143439,0.0434471395710972,-7.18697983862587,6.62401872837465e-13,6.95315396248723e-12
"ENSMUSG00000026705",2511.2215167992,0.0631971796378975,0.0474290459160045,1.33245732477558,0.182709955751394,0.279292330181286
"ENSMUSG00000026701",6790.21012434309,-0.14119525026589,0.0834644759652715,-1.6916807855433,0.09070685393778,0.155581102547339
"ENSMUSG00000026700",164.246055402465,-0.585484707825026,0.173888657190509,-3.36700919591081,0.000759881544004261,0.00224671593734775
"ENSMUSG00000066755",2.54261251128466,-3.01193082786301,1.15979697876401,-2.59694660618344,0.00940565435535627,0.0217474349749018
"ENSMUSG00000000817",3003.34575095194,-1.83946890135368,0.0547506662916685,-33.5971966360088,1.84335839449035e-247,1.99438211438181e-244
"ENSMUSG00000040297",8495.75984390202,-0.510787787768457,0.115687917331745,-4.41522156807203,1.0090658281161e-05,4.2175276209919e-05
"ENSMUSG00000086277",1.93063765474559,-0.370826942123154,1.41400476157009,-0.262252965620422,0.793126421219187,0.85760891096528
"ENSMUSG00000026698",937.002329290938,-0.279683142124606,0.0603393917566839,-4.63516674567117,3.56649870041966e-06,1.60874793970389e-05
"ENSMUSG00000040265",37.0360148716302,-0.0400916275009432,0.709986699917103,-0.0564681387772817,0.954968876583598,0.970343702529802
"ENSMUSG00000026694",859.869818161732,0.533815622215672,0.127388034280755,4.19046910669157,2.78378316894989e-05,0.000107924145533872
"ENSMUSG00000026696",2014.82386714566,-0.226999652893194,0.0796708788094282,-2.8492173838847,0.00438269239062658,0.0110346811238067
"ENSMUSG00000040225",37437.4808031896,-0.0874914125195111,0.0873140088678565,-1.00203178910183,0.316328239795697,0.432026470588945
"ENSMUSG00000026586",1.06675575485181,-1.94249418579071,2.54775511974972,-0.762433630584377,0.445801240692795,NA
"ENSMUSG00000040124",569.975886582102,-0.525371827043361,0.13082016366578,-4.01598509221853,5.91979978603873e-05,0.000215390841602519
"ENSMUSG00000026585",225.172481241956,0.0213704515326367,0.191812732066704,0.111413102260621,0.911288770644576,0.939574638142631
"ENSMUSG00000026584",2907.7839550767,-0.0287368943922547,0.0497015995943877,-0.578188521632605,0.563136847437071,0.669650522606221
"ENSMUSG00000041406",480.323687212731,0.0931326441871777,0.0773224449209637,1.20447102109064,0.22840757613316,0.334495751299331
"ENSMUSG00000041396",267.230596381844,0.0184127782764914,0.0890928956066988,0.206669433641205,0.836268030430521,0.886358677274586
"ENSMUSG00000026582",15.9330026853692,0.404486742001313,0.488453826313197,0.828096168381645,0.407616039297052,0.525639379127571
"ENSMUSG00000026581",13030.1042126202,0.980305914978615,0.584375584256483,1.67752716127914,0.0934394427348502,0.159509437518852
"ENSMUSG00000026580",26.7981368134653,0.214834956279732,0.554679756820449,0.387313496910749,0.698524134720942,0.784656945072893
"ENSMUSG00000026579",3.73434449625434,-0.759310409197864,1.04274255916652,-0.728185881091104,0.466499807498995,0.582528654920632
"ENSMUSG00000040918",506.970949883716,-0.421723865789782,0.0808211107963919,-5.21799145834815,1.80873803484553e-07,9.91565509004895e-07
"ENSMUSG00000026578",456.592015694338,-0.0423440395124842,0.107232164736966,-0.394881886571547,0.692930058378651,0.780332141168087
"ENSMUSG00000026577",990.380424421775,-0.297599613658001,0.107456719318185,-2.76948352365749,0.00561452439158037,0.0137844291874273
"ENSMUSG00000026575",554.772003045054,0.207858826652809,0.0742902417480768,2.79792906526906,0.00514314064165832,0.0127417650145892
"ENSMUSG00000026576",709.831742104203,0.777389400847049,0.130214074023525,5.97008738630359,2.37126545324706e-09,1.67369794130164e-08
"ENSMUSG00000026574",2.13240699422304,1.19317479715717,1.48621601877161,0.802827302415541,0.422074559247514,0.539963120685988
"ENSMUSG00000026573",1247.49045900865,-0.880046527637381,0.842875024836869,-1.04410084734413,0.296438733893344,0.410735227065723
"ENSMUSG00000026572",2.01766564937679,1.91846861259018,1.12607301196425,1.7036804827102,0.0884407963298857,0.152367236352227
"ENSMUSG00000040848",4832.48061517311,0.0849554903200474,0.0740704892791539,1.14695462588171,0.251400374265048,0.361486762490249
"ENSMUSG00000040843",3070.04801057159,-0.216418045212868,0.0519709285636877,-4.16421355542375,3.1242758723424e-05,0.000119988353545564
"ENSMUSG00000040836",4.24205968157179,-0.730101040039879,1.47400561318795,-0.495317679598812,0.620375893083338,0.719512530821847
"ENSMUSG00000026571",1594.97174974578,0.239165375545256,0.0619814346690497,3.85866149795147,0.000114009718580079,0.000394540828725714
"ENSMUSG00000026568",1121.57600562752,-0.0647724118645961,0.0626116015163531,-1.03451134128359,0.300897177587011,0.415960556325227
"ENSMUSG00000026567",1.79529177377074,0.771792236613688,1.32018140687986,0.584610745607877,0.558809480696144,0.666059742217855
"ENSMUSG00000026566",17.6376230704686,0.195584604234104,0.337183454375722,0.58005397861594,0.561878217353574,0.668665097285872
"ENSMUSG00000040723",10782.4323321585,0.145145989284751,0.0952596203703261,1.52368851272438,0.127586540376215,0.207149057279624
"ENSMUSG00000040713",934.944580888113,0.677195128947123,0.101783610202375,6.65328266113439,2.86626957898751e-11,2.54039703410906e-10
"ENSMUSG00000005763",22146.4477953886,0.230426381264604,0.0359927172577769,6.40202793288179,1.5332660591185e-10,1.24394113537589e-09
"ENSMUSG00000026565",3117.84664878301,0.156243760644302,0.0643386656424079,2.4284582075839,0.0151631725819469,0.0331662924330325
"ENSMUSG00000026564",1.53430319350023,-1.63323698767933,2.1390035494528,-0.763550386859875,0.445135224620648,0.56201244038751
"ENSMUSG00000026563",1309.90406844972,0.152140340348703,0.0700279819626344,2.17256496738521,0.0298130749772377,0.0601864116593655
"ENSMUSG00000040596",3990.69165427708,-1.06228960983826,0.174434951055695,-6.08988968901699,1.12988513970909e-09,8.28381907607625e-09
"ENSMUSG00000060568",141.272350437422,-2.63730019864825,0.727104114727371,-3.6271286948185,0.000286590470451106,0.000920480461391624
"ENSMUSG00000026558",5716.54530758515,0.230100205178678,0.0292589558494602,7.86426577771822,3.71268545714924e-15,4.70594532380247e-14
"ENSMUSG00000052428",2222.66096744929,-0.15139238091075,0.0568188874676224,-2.66447281279521,0.00771090990017706,0.0181729812752834
"ENSMUSG00000026687",3209.20396710224,0.112701190328362,0.0415515160651862,2.71232438670965,0.00668131734656995,0.016010427756446
"ENSMUSG00000026688",78.884127921248,-1.20482228846486,0.276917474726824,-4.35083517085154,1.35619975189011e-05,5.52659608336817e-05
"ENSMUSG00000052534",113.513287129997,0.610214078322759,0.331330923792312,1.84170578266114,0.0655181979005902,0.118199635969538
"ENSMUSG00000026683",2296.49778191925,-0.245790873422639,0.0775625950211107,-3.16893566229625,0.00152998258924531,0.00426239585788096
"ENSMUSG00000026675",595.332218349292,-0.184156834831011,0.114724253218755,-1.60521275723506,0.108446990911616,0.180689315954047
"ENSMUSG00000026674",1.4899584726178,1.39304498771664,1.3764410345023,1.01206296005287,0.311507951014614,0.426966874854616
"ENSMUSG00000026670",1822.89718932231,-0.36819468661986,0.0962322827318655,-3.82610363349449,0.000130187500161143,0.000445437105249792
"ENSMUSG00000026667",10272.0644641469,-0.305955661789817,0.0438207077436105,-6.98198814085628,2.91031702125883e-12,2.89255721266453e-11
"ENSMUSG00000073494",1.72369683626108,-1.40948945971422,1.37380629539977,-1.02597394147482,0.304903867222843,0.420043554054061
"ENSMUSG00000102418",21.7544157400979,-2.84745073516484,0.458582382933647,-6.20924579995662,5.3239493288068e-10,4.05723051016964e-09
"ENSMUSG00000102752",7.02090482478523,0.562698380973276,0.607543307418928,0.926186453051108,0.354349091463693,0.471355000549408
"ENSMUSG00000038473",2.70790003385297,-1.9619607109475,0.970839323402117,-2.02089126764271,0.0432910220625917,0.0829161221337879
"ENSMUSG00000038463",2.76658956535208,-2.20492868886772,1.27121789588007,-1.73450098210051,0.0828292316486119,0.144208548480635
"ENSMUSG00000026663",3974.08745016459,-0.507657992974541,0.140881866669569,-3.60343034185673,0.000314044937931913,0.00100017634038156
"ENSMUSG00000026659",526.042818145232,0.225268313769093,0.0696226534025326,3.23556059357109,0.00121404114709126,0.00345529523769097
"ENSMUSG00000096968",1.56528778220338,0.18484341386013,1.61509107091574,0.114447672449409,0.908882925078111,0.937969567024483
"ENSMUSG00000070524",7.18250019077407,0.859777157237748,0.786429204992201,1.09326707576466,0.274276554185359,0.38599525840803
"ENSMUSG00000038421",144.089962191459,-1.60674322887589,0.175201815097707,-9.17081382963888,4.69461241362129e-20,8.67186514989289e-19
"ENSMUSG00000026656",461.045970832427,-1.81877719547737,0.196576615635105,-9.25225612212932,2.19803267244553e-20,4.14099513551398e-19
"ENSMUSG00000059089",22.5534288208409,-1.09252297088232,0.342461270297353,-3.19020883714442,0.00142170017870746,0.00398713064374781
"ENSMUSG00000059498",83.2403676959238,-0.223355813038245,0.21981351233152,-1.01611502709343,0.309574613958171,0.425047740901415
"ENSMUSG00000026649",84.2510687063555,-0.480614345578949,0.223714432610324,-2.14833857597424,0.0316868684979069,0.0633110403822446
"ENSMUSG00000058076",2321.20511361894,0.139264112502996,0.0465535961014826,2.99147915876173,0.00277629488277609,0.00733005727547664
"ENSMUSG00000056569",1.91278827683435,-2.12409347013995,1.70091149168154,-1.24879717758862,0.211739266536604,0.314710496539097
"ENSMUSG00000005677",11.3351281403026,0.272423227681861,0.476871571234602,0.571271688468591,0.567815489896957,0.673350761670535
"ENSMUSG00000005674",343.365732640703,0.330483274611643,0.13457046742539,2.4558380522448,0.0140556483585039,0.0310486955937375
"ENSMUSG00000005681",15.1245526191992,-0.156464575265222,0.43793266616689,-0.357279982410802,0.720882214121287,0.802351598008314
"ENSMUSG00000058715",218.627694445915,-1.81534463140475,0.14215456916506,-12.7702165471508,2.40484484975144e-37,1.1242649672588e-35
"ENSMUSG00000013593",6481.01796647695,0.239502944922456,0.0361580852135492,6.62377289914426,3.50144579429472e-11,3.06214777402899e-10
"ENSMUSG00000006403",0.992649631110848,-0.734863317092869,1.92604777188456,-0.381539506869986,0.702802961916191,NA
"ENSMUSG00000052423",1351.03404546654,0.0149312417533761,0.058236364894923,0.256390346140539,0.797649441456915,0.860602328495469
"ENSMUSG00000062729",2527.50258087847,0.402597248237482,0.0502585719807855,8.01051904919624,1.14225320980977e-15,1.51636366073519e-14
"ENSMUSG00000053483",1862.97336834844,0.267259059675045,0.0533203420480165,5.01232830491541,5.37753517331702e-07,2.76020078855415e-06
"ENSMUSG00000062963",2296.94851086497,-0.0700151406981673,0.0672095642322769,-1.0417437086215,0.297530518604043,0.412059501261355
"ENSMUSG00000013973",458.882995438376,-0.03201515773795,0.0744436835526271,-0.430058753276458,0.667152902999381,0.759402195966906
"ENSMUSG00000013997",1761.98642670557,0.22594514549702,0.0542056106741582,4.1682981279415,3.06882382195909e-05,0.000117978361500544
